       272	   12.4008	   12.4008	       0.0	       0.0	   11.2876	   23.6884	 
       273	   12.3795	   12.3795	       0.0	       0.0	   11.2872	   23.6667	 
       274	   12.3511	   12.3511	       0.0	       0.0	   11.2904	   23.6416	 
       275	   12.3078	   12.3078	       0.0	       0.0	   11.2973	   23.6051	 
       276	   12.2856	   12.2856	       0.0	       0.0	   11.2976	   23.5832	 
       277	   12.2802	   12.2802	       0.0	       0.0	   11.2925	   23.5728	 
       278	   12.2663	   12.2663	       0.0	       0.0	   11.2895	   23.5559	 
       279	   12.2470	   12.2470	       0.0	       0.0	   11.2938	   23.5408	 
       280	   12.2277	   12.2277	       0.0	       0.0	   11.2956	   23.5233	 
       281	   12.2148	   12.2148	       0.0	       0.0	   11.2925	   23.5074	 
       282	   12.2474	   12.2474	       0.0	       0.0	   11.2881	   23.5355	 
       283	   12.2038	   12.2038	       0.0	       0.0	   11.2936	   23.4975	 
       284	   12.1961	   12.1961	       0.0	       0.0	   11.2939	   23.4901	 
       285	   12.1882	   12.1882	       0.0	       0.0	   11.2917	   23.4799	 
       286	   12.1763	   12.1763	       0.0	       0.0	   11.2953	   23.4717	 
       287	   12.1526	   12.1526	       0.0	       0.0	   11.2996	   23.4522	 
       288	   12.1163	   12.1163	       0.0	       0.0	   11.2988	   23.4152	 
       289	   12.0867	   12.0867	       0.0	       0.0	   11.3019	   23.3886	 
       290	   12.0631	   12.0631	       0.0	       0.0	   11.3027	   23.3659	 
       291	   12.0511	   12.0511	       0.0	       0.0	   11.3064	   23.3575	 
       292	   12.0434	   12.0434	       0.0	       0.0	   11.3033	   23.3468	 
       293	   12.0309	   12.0309	       0.0	       0.0	   11.3035	   23.3345	 
       294	   12.0102	   12.0102	       0.0	       0.0	   11.3057	   23.3159	 
       295	   11.9957	   11.9957	       0.0	       0.0	   11.3047	   23.3005	 
       296	   11.9835	   11.9835	       0.0	       0.0	   11.3038	   23.2873	 
       297	   11.9603	   11.9603	       0.0	       0.0	   11.3053	   23.2657	 
       298	   11.9492	   11.9492	       0.0	       0.0	   11.2987	   23.2480	 
       299	   11.9318	   11.9318	       0.0	       0.0	   11.2919	   23.2238	 
       300	   11.9053	   11.9053	       0.0	       0.0	   11.2872	   23.1925	 
       301	   11.8846	   11.8846	       0.0	       0.0	   11.2825	   23.1671	 
       302	   11.8682	   11.8682	       0.0	       0.0	   11.2847	   23.1529	 
       303	   11.8390	   11.8390	       0.0	       0.0	   11.2861	   23.1251	 
       304	   11.8200	   11.8200	       0.0	       0.0	   11.2757	   23.0958	 
       305	   11.8017	   11.8017	       0.0	       0.0	   11.2759	   23.0777	 
       306	   11.7771	   11.7771	       0.0	       0.0	   11.2762	   23.0534	 
       307	   11.7515	   11.7515	       0.0	       0.0	   11.2782	   23.0297	 
       308	   11.7203	   11.7203	       0.0	       0.0	   11.2789	   22.9992	 
       309	   11.6927	   11.6927	       0.0	       0.0	   11.2809	   22.9736	 
       310	   11.6709	   11.6709	       0.0	       0.0	   11.2820	   22.9530	 
       311	   11.6476	   11.6476	       0.0	       0.0	   11.2841	   22.9318	 
       312	   11.6312	   11.6312	       0.0	       0.0	   11.2893	   22.9206	 
       313	   11.6039	   11.6039	       0.0	       0.0	   11.2885	   22.8925	 
       314	   11.5961	   11.5961	       0.0	       0.0	   11.2887	   22.8848	 
       315	   11.5902	   11.5902	       0.0	       0.0	   11.2895	   22.8798	 
       316	   11.5839	   11.5839	       0.0	       0.0	   11.2876	   22.8715	 
       317	   11.5757	   11.5757	       0.0	       0.0	   11.2884	   22.8641	 
       318	   11.5667	   11.5667	       0.0	       0.0	   11.2858	   22.8526	 
       319	   11.5482	   11.5482	       0.0	       0.0	   11.2874	   22.8357	 
       320	   11.5344	   11.5344	       0.0	       0.0	   11.2833	   22.8178	 
       321	   11.5197	   11.5197	       0.0	       0.0	   11.2838	   22.8035	 
       322	   11.5035	   11.5035	       0.0	       0.0	   11.2836	   22.7872	 
       323	   11.4967	   11.4967	       0.0	       0.0	   11.2825	   22.7792	 
       324	   11.4825	   11.4825	       0.0	       0.0	   11.2825	   22.7651	 
       325	   11.4623	   11.4623	       0.0	       0.0	   11.2810	   22.7434	 
       326	   11.4534	   11.4534	       0.0	       0.0	   11.2752	   22.7286	 
       327	   11.4432	   11.4432	       0.0	       0.0	   11.2733	   22.7166	 
       328	   11.4292	   11.4292	       0.0	       0.0	   11.2658	   22.6951	 
       329	   11.4119	   11.4119	       0.0	       0.0	   11.2628	   22.6747	 
       330	   11.3972	   11.3972	       0.0	       0.0	   11.2639	   22.6612	 
       331	   11.3765	   11.3765	       0.0	       0.0	   11.2608	   22.6374	 
       332	   11.3620	   11.3620	       0.0	       0.0	   11.2569	   22.6189	 
       333	   11.3317	   11.3317	       0.0	       0.0	   11.2481	   22.5798	 
       334	   11.3158	   11.3158	       0.0	       0.0	   11.2374	   22.5532	 
       335	   11.3066	   11.3066	       0.0	       0.0	   11.2326	   22.5392	 
       336	   11.3008	   11.3008	       0.0	       0.0	   11.2242	   22.5250	 
       337	   11.2866	   11.2866	       0.0	       0.0	   11.2196	   22.5063	 
       338	   11.2645	   11.2645	       0.0	       0.0	   11.2142	   22.4788	 
       339	   11.2406	   11.2406	       0.0	       0.0	   11.2034	   22.4440	 
       340	   11.2229	   11.2229	       0.0	       0.0	   11.1914	   22.4143	 
       341	   11.1989	   11.1989	       0.0	       0.0	   11.1873	   22.3862	 
       342	   11.1797	   11.1797	       0.0	       0.0	   11.1795	   22.3593	 
       343	   11.1659	   11.1659	       0.0	       0.0	   11.1763	   22.3423	 
       344	   11.1451	   11.1451	       0.0	       0.0	   11.1770	   22.3222	 
       345	   11.1309	   11.1309	       0.0	       0.0	   11.1731	   22.3041	 
       346	   11.1225	   11.1225	       0.0	       0.0	   11.1716	   22.2942	 
       347	   11.1066	   11.1066	       0.0	       0.0	   11.1759	   22.2826	 
       348	   11.1006	   11.1006	       0.0	       0.0	   11.1765	   22.2771	 
       349	   11.0901	   11.0901	       0.0	       0.0	   11.1769	   22.2671	 
       350	   11.0779	   11.0779	       0.0	       0.0	   11.1717	   22.2496	 
       351	   11.0708	   11.0708	       0.0	       0.0	   11.1666	   22.2375	 
       352	   11.0652	   11.0652	       0.0	       0.0	   11.1652	   22.2304	 
       353	   11.0598	   11.0598	       0.0	       0.0	   11.1642	   22.2240	 
       354	   11.0501	   11.0501	       0.0	       0.0	   11.1625	   22.2126	 
       355	   11.0452	   11.0452	       0.0	       0.0	   11.1593	   22.2045	 
       356	   11.0278	   11.0278	       0.0	       0.0	   11.1602	   22.1881	 
       357	   11.0139	   11.0139	       0.0	       0.0	   11.1600	   22.1740	 
       358	   10.9960	   10.9960	       0.0	       0.0	   11.1618	   22.1579	 
