        156.00000          0.01715          0.01715          0.00000          0.00000          0.00000          0.01715          0.10090          0.00057          0.00155 
        157.00000          0.01704          0.01704          0.00000          0.00000          0.00000          0.01704          0.10090          0.00068          0.00165 
        158.00000          0.01690          0.01690          0.00000          0.00000          0.00000          0.01690          0.10090          0.00081          0.00179 
        159.00000          0.01679          0.01679          0.00000          0.00000          0.00000          0.01679          0.10090          0.00093          0.00191 
        160.00000          0.01674          0.01674          0.00000          0.00000          0.00000          0.01674          0.10090          0.00097          0.00195 
        161.00000          0.01670          0.01670          0.00000          0.00000          0.00000          0.01670          0.10090          0.00102          0.00004 
        162.00000          0.01665          0.01665          0.00000          0.00000          0.00000          0.01665          0.10090          0.00106          0.00009 
        163.00000          0.01661          0.01661          0.00000          0.00000          0.00000          0.01661          0.10090          0.00111          0.00014 
        164.00000          0.01654          0.01654          0.00000          0.00000          0.00000          0.01654          0.10090          0.00117          0.00020 
        165.00000          0.01643          0.01643          0.00000          0.00000          0.00000          0.01643          0.10090          0.00129          0.00032 
        166.00000          0.01634          0.01634          0.00000          0.00000          0.00000          0.01634          0.10090          0.00138          0.00041 
        167.00000          0.01626          0.01626          0.00000          0.00000          0.00000          0.01626          0.10090          0.00145          0.00048 
        168.00000          0.01618          0.01618          0.00000          0.00000          0.00000          0.01618          0.10090          0.00154          0.00056 
        169.00000          0.01610          0.01610          0.00000          0.00000          0.00000          0.01610          0.10090          0.00162          0.00065 
        170.00000          0.01599          0.01599          0.00000          0.00000          0.00000          0.01599          0.10090          0.00173          0.00076 
        171.00000          0.01585          0.01585          0.00000          0.00000          0.00000          0.01585          0.10090          0.00014          0.00089 
        172.00000          0.01577          0.01577          0.00000          0.00000          0.00000          0.01577          0.10090          0.00022          0.00098 
        173.00000          0.01573          0.01573          0.00000          0.00000          0.00000          0.01573          0.10090          0.00026          0.00101 
        174.00000          0.01570          0.01570          0.00000          0.00000          0.00000          0.01570          0.10090          0.00029          0.00105 
        175.00000          0.01564          0.01564          0.00000          0.00000          0.00000          0.01564          0.10090          0.00035          0.00111 
        176.00000          0.01550          0.01550          0.00000          0.00000          0.00000          0.01550          0.10090          0.00049          0.00124 
        177.00000          0.01539          0.01539          0.00000          0.00000          0.00000          0.01539          0.10090          0.00060          0.00136 
        178.00000          0.01531          0.01531          0.00000          0.00000          0.00000          0.01531          0.10090          0.00068          0.00144 
        179.00000          0.01526          0.01526          0.00000          0.00000          0.00000          0.01526          0.10090          0.00073          0.00148 
        180.00000          0.01511          0.01511          0.00000          0.00000          0.00000          0.01511          0.10090          0.00088          0.00163 
        181.00000          0.01506          0.01506          0.00000          0.00000          0.00000          0.01506          0.10090          0.00093          0.00006 
        182.00000          0.01495          0.01495          0.00000          0.00000          0.00000          0.01495          0.10090          0.00104          0.00016 
        183.00000          0.01482          0.01482          0.00000          0.00000          0.00000          0.01482          0.10090          0.00117          0.00029 
        184.00000          0.01465          0.01465          0.00000          0.00000          0.00000          0.01465          0.10090          0.00134          0.00046 
        185.00000          0.01455          0.01455          0.00000          0.00000          0.00000          0.01455          0.10090          0.00144          0.00056 
        186.00000          0.01446          0.01446          0.00000          0.00000          0.00000          0.01446          0.10090          0.00153          0.00065 
        187.00000          0.01428          0.01428          0.00000          0.00000          0.00000          0.01428          0.10090          0.00170          0.00083 
        188.00000          0.01421          0.01421          0.00000          0.00000          0.00000          0.01421          0.10090          0.00178          0.00090 
        189.00000          0.01405          0.01405          0.00000          0.00000          0.00000          0.01405          0.10090          0.00194          0.00106 
        190.00000          0.01398          0.01398          0.00000          0.00000          0.00000          0.01398          0.10090          0.00201          0.00113 
        191.00000          0.01394          0.01394          0.00000          0.00000          0.00000          0.01394          0.10090          0.00005          0.00118 
        192.00000          0.01390          0.01390          0.00000          0.00000          0.00000          0.01390          0.10090          0.00008          0.00121 
        193.00000          0.01389          0.01389          0.00000          0.00000          0.00000          0.01389          0.10090          0.00009          0.00122 
        194.00000          0.01387          0.01387          0.00000          0.00000          0.00000          0.01387          0.10090          0.00011          0.00124 
        195.00000          0.01386          0.01386          0.00000          0.00000          0.00000          0.01386          0.10090          0.00013          0.00126 
        196.00000          0.01384          0.01384          0.00000          0.00000          0.00000          0.01384          0.10090          0.00014          0.00127 
        197.00000          0.01384          0.01384          0.00000          0.00000          0.00000          0.01384          0.10090          0.00015          0.00128 
        198.00000          0.01383          0.01383          0.00000          0.00000          0.00000          0.01383          0.10090          0.00015          0.00128 
        199.00000          0.01382          0.01382          0.00000          0.00000          0.00000          0.01382          0.10090          0.00016          0.00129 
        200.00000          0.01381          0.01381          0.00000          0.00000          0.00000          0.01381          0.10090          0.00017          0.00130 
        201.00000          0.01378          0.01378          0.00000          0.00000          0.00000          0.01378          0.10090          0.00021          0.00004 
        202.00000          0.01373          0.01373          0.00000          0.00000          0.00000          0.01373          0.10090          0.00025          0.00008 
        203.00000          0.01364          0.01364          0.00000          0.00000          0.00000          0.01364          0.10090          0.00035          0.00018 
        204.00000          0.01357          0.01357          0.00000          0.00000          0.00000          0.01357          0.10090          0.00041          0.00024 
        205.00000          0.01354          0.01354          0.00000          0.00000          0.00000          0.01354          0.10090          0.00044          0.00027 
        206.00000          0.01347          0.01347          0.00000          0.00000          0.00000          0.01347          0.10090          0.00051          0.00034 
        207.00000          0.01341          0.01341          0.00000          0.00000          0.00000          0.01341          0.10090          0.00058          0.00041 
        208.00000          0.01336          0.01336          0.00000          0.00000          0.00000          0.01336          0.10090          0.00062          0.00045 
        209.00000          0.01326          0.01326          0.00000          0.00000          0.00000          0.01326          0.10090          0.00072          0.00055 
        210.00000          0.01319          0.01319          0.00000          0.00000          0.00000          0.01319          0.10090          0.00079          0.00062 
        211.00000          0.01315          0.01315          0.00000          0.00000          0.00000          0.01315          0.10090          0.00003          0.00066 
        212.00000          0.01314          0.01314          0.00000          0.00000          0.00000          0.01314          0.10090          0.00005          0.00067 
        213.00000          0.01313          0.01313          0.00000          0.00000          0.00000          0.01313          0.10090          0.00005          0.00068 
        214.00000          0.01312          0.01312          0.00000          0.00000          0.00000          0.01312          0.10090          0.00007          0.00070 
        215.00000          0.01310          0.01310          0.00000          0.00000          0.00000          0.01310          0.10090          0.00008          0.00071 
        216.00000          0.01306          0.01306          0.00000          0.00000          0.00000          0.01306          0.10090          0.00012          0.00075 
        217.00000          0.01304          0.01304          0.00000          0.00000          0.00000          0.01304          0.10090          0.00015          0.00077 
        218.00000          0.01303          0.01303          0.00000          0.00000          0.00000          0.01303          0.10090          0.00016          0.00078 
        219.00000          0.01301          0.01301          0.00000          0.00000          0.00000          0.01301          0.10090          0.00017          0.00080 
        220.00000          0.01298          0.01298          0.00000          0.00000          0.00000          0.01298          0.10090          0.00021          0.00083 
        221.00000          0.01292          0.01292          0.00000          0.00000          0.00000          0.01292          0.10090          0.00027          0.00006 
        222.00000          0.01287          0.01287          0.00000          0.00000          0.00000          0.01287          0.10090          0.00032          0.00011 
        223.00000          0.01285          0.01285          0.00000          0.00000          0.00000          0.01285          0.10090          0.00034          0.00013 
        224.00000          0.01282          0.01282          0.00000          0.00000          0.00000          0.01282          0.10090          0.00037          0.00016 
        225.00000          0.01274          0.01274          0.00000          0.00000          0.00000          0.01274          0.10090          0.00045          0.00024 
        226.00000          0.01270          0.01270          0.00000          0.00000          0.00000          0.01270          0.10090          0.00049          0.00028 
        227.00000          0.01266          0.01266          0.00000          0.00000          0.00000          0.01266          0.10090          0.00053          0.00032 
        228.00000          0.01261          0.01261          0.00000          0.00000          0.00000          0.01261          0.10090          0.00058          0.00037 
        229.00000          0.01251          0.01251          0.00000          0.00000          0.00000          0.01251          0.10090          0.00068          0.00047 
        230.00000          0.01242          0.01242          0.00000          0.00000          0.00000          0.01242          0.10090          0.00077          0.00056 
        231.00000          0.01236          0.01236          0.00000          0.00000          0.00000          0.01236          0.10090          0.00006          0.00062 
        232.00000          0.01234          0.01234          0.00000          0.00000          0.00000          0.01234          0.10090          0.00008          0.00064 
        233.00000          0.01230          0.01230          0.00000          0.00000          0.00000          0.01230          0.10090          0.00012          0.00068 
        234.00000          0.01225          0.01225          0.00000          0.00000          0.00000          0.01225          0.10090          0.00017          0.00073 
        235.00000          0.01223          0.01223          0.00000          0.00000          0.00000          0.01223          0.10090          0.00019          0.00075 
        236.00000          0.01222          0.01222          0.00000          0.00000          0.00000          0.01222          0.10090          0.00020          0.00076 
        237.00000          0.01222          0.01222          0.00000          0.00000          0.00000          0.01222          0.10090          0.00020          0.00076 
        238.00000          0.01220          0.01220          0.00000          0.00000          0.00000          0.01220          0.10090          0.00022          0.00078 
        239.00000          0.01219          0.01219          0.00000          0.00000          0.00000          0.01219          0.10090          0.00023          0.00079 
        240.00000          0.01218          0.01218          0.00000          0.00000          0.00000          0.01218          0.10090          0.00025          0.00080 
        241.00000          0.01215          0.01215          0.00000          0.00000          0.00000          0.01215          0.10090          0.00027          0.00003 
        242.00000          0.01213          0.01213          0.00000          0.00000          0.00000          0.01213          0.10090          0.00029          0.00005 
        243.00000          0.01211          0.01211          0.00000          0.00000          0.00000          0.01211          0.10090          0.00031          0.00007 
        244.00000          0.01207          0.01207          0.00000          0.00000          0.00000          0.01207          0.10090          0.00035          0.00010 
        245.00000          0.01204          0.01204          0.00000          0.00000          0.00000          0.01204          0.10090          0.00038          0.00013 
        246.00000          0.01203          0.01203          0.00000          0.00000          0.00000          0.01203          0.10090          0.00039          0.00015 
        247.00000          0.01200          0.01200          0.00000          0.00000          0.00000          0.01200          0.10090          0.00042          0.00017 
        248.00000          0.01198          0.01198          0.00000          0.00000          0.00000          0.01198          0.10090          0.00044          0.00019 
        249.00000          0.01197          0.01197          0.00000          0.00000          0.00000          0.01197          0.10090          0.00045          0.00021 
        250.00000          0.01193          0.01193          0.00000          0.00000          0.00000          0.01193          0.10090          0.00049          0.00025 
        251.00000          0.01190          0.01190          0.00000          0.00000          0.00000          0.01190          0.10090          0.00003          0.00028 
        252.00000          0.01186          0.01186          0.00000          0.00000          0.00000          0.01186          0.10090          0.00007          0.00031 
        253.00000          0.01184          0.01184          0.00000          0.00000          0.00000          0.01184          0.10090          0.00009          0.00034 
        254.00000          0.01184          0.01184          0.00000          0.00000          0.00000          0.01184          0.10090          0.00009          0.00034 
        255.00000          0.01183          0.01183          0.00000          0.00000          0.00000          0.01183          0.10090          0.00010          0.00035 
        256.00000          0.01182          0.01182          0.00000          0.00000          0.00000          0.01182          0.10090          0.00011          0.00036 
        257.00000          0.01181          0.01181          0.00000          0.00000          0.00000          0.01181          0.10090          0.00012          0.00036 
        258.00000          0.01181          0.01181          0.00000          0.00000          0.00000          0.01181          0.10090          0.00012          0.00037 
        259.00000          0.01179          0.01179          0.00000          0.00000          0.00000          0.01179          0.10090          0.00014          0.00039 
        260.00000          0.01178          0.01178          0.00000          0.00000          0.00000          0.01178          0.10090          0.00015          0.00039 
        261.00000          0.01176          0.01176          0.00000          0.00000          0.00000          0.01176          0.10090          0.00017          0.00002 
        262.00000          0.01173          0.01173          0.00000          0.00000          0.00000          0.01173          0.10090          0.00020          0.00005 
