# All DFT energies per atom shifted by 0.795023
# Structure Cluster_id Vol_per_atom DFT_eng(eV/atom) Computed_eng(eV/atom)
GRP-DC-P-UNPERTURBED+ISO 1    1.22224485e+01   -2.48427495e+00   -4.86699642e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.24881447e+01   -2.68584140e+00   -4.86355853e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.27576638e+01   -2.87408685e+00   -4.86065430e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.30310331e+01   -3.04959950e+00   -4.85835703e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.33082799e+01   -3.21294255e+00   -4.85674435e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.35894316e+01   -3.36465645e+00   -4.85589695e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.38745153e+01   -3.50525855e+00   -4.85589527e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.41635585e+01   -3.63524150e+00   -4.85681451e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.44565885e+01   -3.75508145e+00   -4.85871812e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.47536325e+01   -3.86523665e+00   -4.86164986e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.50547178e+01   -3.96614815e+00   -4.86562539e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.53598718e+01   -4.05824750e+00   -4.87062448e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.56691218e+01   -4.14193445e+00   -4.87658574e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.59824950e+01   -4.21761250e+00   -4.88340490e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.63000189e+01   -4.28566550e+00   -4.89093745e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.66217206e+01   -4.34646450e+00   -4.89900577e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.69476275e+01   -4.40036800e+00   -4.90741003e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.72777669e+01   -4.44772150e+00   -4.91594180e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.76121661e+01   -4.48885600e+00   -4.92439842e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.79508524e+01   -4.52409300e+00   -4.93259645e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.82938531e+01   -4.55373950e+00   -4.94038264e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.86411956e+01   -4.57809150e+00   -4.94764142e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.89929071e+01   -4.59743400e+00   -4.95429844e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.93490149e+01   -4.61203950e+00   -4.96032011e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.97095463e+01   -4.62216950e+00   -4.96570946e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.00745287e+01   -4.62807550e+00   -4.97049894e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.04439894e+01   -4.63000000e+00   -4.97474126e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.08179556e+01   -4.62817350e+00   -4.97849945e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.11964547e+01   -4.62281900e+00   -4.98183867e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.15795140e+01   -4.61414900e+00   -4.98482065e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.19671608e+01   -4.60236800e+00   -4.98750053e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.23594223e+01   -4.58767300e+00   -4.98992567e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.27563260e+01   -4.57025200e+00   -4.99213571e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.31578990e+01   -4.55028500e+00   -4.99416334e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.35641687e+01   -4.52794550e+00   -4.99603528e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.39751625e+01   -4.50339900e+00   -4.99777330e-02
